link,car_name,price,city,registered_in,mileage,fuel_type,engine,transmission,car_brand,car_model,extracted_engine,car_brand_encoded,car_model_encoded,city_encoded,fuel_type_encoded,transmission_encoded
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=163,Honda City 5th (GM2) Generation 2019 1.3 i-VTEC Prosmatec for Sale,3900000.0,karachi,2019,80000,petrol,1300.0,automatic,honda,city,1300.0,2,4,1,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=163,Suzuki Baleno  2005 JXR for Sale,860000.0,karachi,2005,110000,petrol,1300.0,manual,suzuki,unknown,,9,16,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=163,Toyota Corolla  2014 XLi VVTi for Sale,2650000.0,karachi,2014,178000,petrol,1300.0,manual,toyota,corolla,,10,6,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=163,Suzuki Swift  2019 DLX 1.3 Navigation  for Sale,3050000.0,karachi,2019,36500,petrol,1300.0,manual,suzuki,swift,1300.0,9,14,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=163,Toyota Corolla  2011 XLi VVTi for Sale,2550000.0,karachi,2011,111000,petrol,1300.0,manual,toyota,corolla,,10,6,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=163,Toyota Vitz  2006  for Sale,1600000.0,karachi,2006,93600,petrol,1300.0,automatic,toyota,vitz,,10,17,1,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=163,Toyota Corolla  2016 GLi Automatic 1.3 VVTi for Sale,3450000.0,karachi,2016,148000,petrol,1300.0,automatic,toyota,corolla,1300.0,10,6,1,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=163,Honda City  2003 i-DSI for Sale,1470000.0,lahore,2003,200000,petrol,1300.0,manual,honda,city,,2,4,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=163,Suzuki Swift  2015 DLX 1.3 for Sale,2125000.0,karachi,2015,73000,petrol,1300.0,manual,suzuki,swift,1300.0,9,14,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=163,Toyota 86  1986  for Sale,500000.0,lahore,1986,100000,petrol,1300.0,manual,toyota,unknown,,10,16,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=163,Suzuki Swift  2017 DLX Automatic 1.3 Navigation for Sale,2500000.0,karachi,2017,87000,petrol,1300.0,automatic,suzuki,swift,1300.0,9,14,1,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=163,Toyota Corolla  1987  for Sale,550000.0,karachi,1987,150000,petrol,1300.0,manual,toyota,corolla,,10,6,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=163,Suzuki Jimny  2003 JLDX for Sale,2050000.0,karachi,2003,80000,petrol,1300.0,manual,suzuki,jimny,,9,10,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=163,Suzuki Liana  2007 RXi for Sale,1085000.0,karachi,2007,85000,petrol,1300.0,manual,suzuki,liana,,9,12,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=163,Toyota Duet  2003 S for Sale,1150000.0,karachi,2003,80000,petrol,1300.0,automatic,toyota,unknown,,10,16,1,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=163,Honda City  2021 1.3 i-VTEC Prosmatec for Sale,4250000.0,lahore,2021,16000,petrol,1300.0,automatic,honda,city,1300.0,2,4,2,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=164,Toyota Corolla  2015 GLi Automatic 1.3 VVTi for Sale,3550000.0,karachi,2015,59100,petrol,1300.0,automatic,toyota,corolla,1300.0,10,6,1,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=164,Suzuki Margalla  1995 GL for Sale,580000.0,karachi,1995,300000,petrol,1300.0,manual,suzuki,unknown,,9,16,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=164,Toyota Corolla  2013 XLi VVTi for Sale,3250000.0,islamabad,2013,145000,petrol,1300.0,manual,toyota,corolla,,10,6,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=164,Toyota Corolla  2015 GLi Automatic 1.3 VVTi for Sale,3300000.0,karachi,2015,105000,petrol,1300.0,automatic,toyota,corolla,1300.0,10,6,1,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=164,Toyota Corolla  2006  for Sale,1700000.0,islamabad,2006,235000,petrol,1300.0,manual,toyota,corolla,,10,6,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=164,Toyota Corolla  2009 GLi 1.3 VVTi for Sale,2180000.0,karachi,2009,988556,petrol,1300.0,manual,toyota,corolla,1300.0,10,6,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=164,Honda City  2013 1.3 i-VTEC for Sale,2780000.0,islamabad,2013,149000,petrol,1300.0,manual,honda,city,1300.0,2,4,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=164,Toyota Corolla  2019 GLi Automatic 1.3 VVTi for Sale,4400000.0,karachi,2019,51000,petrol,1300.0,automatic,toyota,corolla,1300.0,10,6,1,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=164,Daewoo Cielo  1993  for Sale,495000.0,lahore,1993,152000,petrol,1300.0,manual,other,unknown,,7,16,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=164,Honda City 5th (GM2) Generation 2020 Aspire 1.3 i-VTEC for Sale,4300000.0,islamabad,2020,24000,petrol,1300.0,manual,honda,city,1300.0,2,4,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=164,Toyota Corolla  2006 XLi for Sale,1950000.0,lahore,2006,200000,petrol,1300.0,manual,toyota,corolla,,10,6,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=164,Toyota Corolla 8th (E110) Generation 1995 GL for Sale,1450000.0,islamabad,1995,370000,petrol,1300.0,manual,toyota,corolla,,10,6,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=164,Honda City  2005 i-DSI for Sale,1650000.0,lahore,2005,177000,petrol,1300.0,manual,honda,city,,2,4,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=164,Toyota Corolla  2014 GLi 1.3 VVTi for Sale,3270000.0000000005,islamabad,2014,170000,petrol,1300.0,manual,toyota,corolla,1300.0,10,6,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=164,Honda City  2000 EXi for Sale,850000.0,karachi,2000,10000,petrol,1300.0,manual,honda,city,,2,4,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=164,Honda City  2007 i-DSI for Sale,1950000.0,lahore,2007,15000,petrol,1300.0,manual,honda,city,,2,4,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=164,Honda City  2008 i-DSI for Sale,1850000.0,karachi,2008,339000,petrol,1300.0,manual,honda,city,,2,4,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=164,Honda City  2013 Aspire 1.3 i-VTEC for Sale,3000000.0,islamabad,2013,149000,petrol,1300.0,manual,honda,city,1300.0,2,4,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=164,Toyota Corolla  2012 XLi VVTi for Sale,2580000.0,islamabad,2012,208000,petrol,1300.0,manual,toyota,corolla,,10,6,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=164,Honda City  2016 Aspire Prosmatec 1.3 i-VTEC for Sale,3750000.0,lahore,2016,123000,petrol,1300.0,automatic,honda,city,1300.0,2,4,2,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=164,Suzuki Baleno  2000 GL for Sale,1100000.0,lahore,2000,327000,petrol,1300.0,manual,suzuki,unknown,,9,16,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=164,Suzuki Baleno  2002 GLi P for Sale,1150000.0,islamabad,2002,200000,petrol,1300.0,manual,suzuki,unknown,,9,16,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=164,Honda City  2003 EXi for Sale,1395000.0,karachi,2003,150000,petrol,1300.0,manual,honda,city,,2,4,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=164,Toyota Corolla 9th (E120) Generation 2007 XLi for Sale,2000000.0,islamabad,2007,100000,petrol,1300.0,manual,toyota,corolla,,10,6,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=164,Suzuki Swift  2017 DLX 1.3 Navigation  for Sale,2530000.0,lahore,2017,49000,petrol,1300.0,manual,suzuki,swift,1300.0,9,14,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=165,Toyota Corolla  2009 GLi 1.3 VVTi for Sale,2275000.0,islamabad,2009,220000,petrol,1300.0,manual,toyota,corolla,1300.0,10,6,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=165,Toyota Corolla  2014 GLi 1.3 VVTi for Sale,3600000.0,islamabad,2014,100000,petrol,1300.0,manual,toyota,corolla,1300.0,10,6,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=165,Toyota Yaris Sedan  2023 ATIV CVT 1.3 for Sale,5175000.0,lahore,2023,36000,petrol,1300.0,automatic,toyota,yaris,1300.0,10,18,2,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=165,KIA Classic  2000 LX for Sale,850000.0,islamabad,2000,1500,cng,1300.0,manual,kia,unknown,,4,16,0,0,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=165,Suzuki Swift  2013 DLX 1.3 for Sale,1975000.0,karachi,2013,83000,petrol,1300.0,manual,suzuki,swift,1300.0,9,14,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=165,Honda City 5th (GM2) Generation 2013 1.3 i-VTEC for Sale,3100000.0,islamabad,2013,1000,petrol,1300.0,manual,honda,city,1300.0,2,4,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=165,Suzuki Margalla  1997  for Sale,570000.0,karachi,1997,35000,petrol,1300.0,manual,suzuki,unknown,,9,16,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=165,Suzuki Swift  2020 DLX Automatic 1.3 Navigation for Sale,3000000.0,karachi,2020,80000,petrol,1300.0,automatic,suzuki,swift,1300.0,9,14,1,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=165,Mitsubishi Lancer  2006 GLX 1.3 for Sale,1050000.0,islamabad,2006,150000,petrol,1300.0,manual,mitsubishi,lancer,1300.0,5,11,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=165,Suzuki Swift  2012 DLX 1.3 for Sale,1950000.0,lahore,2012,273000,petrol,1300.0,manual,suzuki,swift,1300.0,9,14,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=165,Mitsubishi Lancer  1998  for Sale,1475000.0,karachi,1998,80000,petrol,1300.0,manual,mitsubishi,lancer,,5,11,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=165,FAW V2  2018 VCT-i for Sale,1425000.0,islamabad,2018,95000,petrol,1300.0,manual,other,unknown,,7,16,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=165,Honda City  2001 EXi for Sale,1220000.0,islamabad,2001,15,petrol,1300.0,manual,honda,city,,2,4,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=165,Toyota Corolla  2012 GLi 1.3 VVTi for Sale,2950000.0,islamabad,2012,183000,petrol,1300.0,manual,toyota,corolla,1300.0,10,6,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=165,Honda City  2004 i-DSI for Sale,1600000.0,karachi,2004,100000,petrol,1300.0,manual,honda,city,,2,4,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=165,Toyota Yaris Sedan  2025 GLI CVT 1.3 for Sale,5050000.0,karachi,2025,40,petrol,1300.0,automatic,toyota,yaris,1300.0,10,18,1,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=165,Honda Civic  1991  for Sale,425000.0,karachi,1991,100000,petrol,1300.0,manual,honda,civic,,2,5,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=165,Toyota Corolla  2011 GLi 1.3 VVTi for Sale,2650000.0,islamabad,2011,234374,petrol,1300.0,manual,toyota,corolla,1300.0,10,6,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=165,Toyota Corolla  2016 GLi 1.3 VVTi for Sale,3100000.0,karachi,2016,84500,petrol,1300.0,manual,toyota,corolla,1300.0,10,6,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=165,Honda City 5th (GM2) Generation 2018 1.3 i-VTEC for Sale,3600000.0,lahore,2018,81000,petrol,1300.0,manual,honda,city,1300.0,2,4,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=165,Toyota Corolla  2019 GLi Automatic 1.3 VVTi for Sale,4200000.0,karachi,2019,113000,petrol,1300.0,automatic,toyota,corolla,1300.0,10,6,1,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=165,Honda City 5th (GM2) Generation 2021 1.3 i-VTEC Prosmatec for Sale,4250000.0,lahore,2021,57000,petrol,1300.0,automatic,honda,city,1300.0,2,4,2,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=165,Nissan Sunny  2005 EX Saloon 1.3 for Sale,1575000.0,lahore,2005,220000,petrol,1300.0,manual,nissan,unknown,1300.0,6,16,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=165,Honda City 5th (GM2) Generation 2018 1.3 i-VTEC for Sale,3570000.0000000005,lahore,2018,101000,petrol,1300.0,manual,honda,city,1300.0,2,4,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=165,Toyota Corolla  2020 XLi Automatic for Sale,4250000.0,karachi,2020,55000,petrol,1300.0,automatic,toyota,corolla,,10,6,1,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=166,Toyota Yaris Sedan  2022 ATIV CVT 1.3 for Sale,4300000.0,lahore,2022,59000,petrol,1300.0,automatic,toyota,yaris,1300.0,10,18,2,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=166,Toyota Corolla  2010 GLi 1.3 VVTi for Sale,2650000.0,lahore,2010,190000,petrol,1300.0,manual,toyota,corolla,1300.0,10,6,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=166,Suzuki Swift  2010 DLX 1.3 for Sale,1680000.0,karachi,2010,163000,petrol,1300.0,manual,suzuki,swift,1300.0,9,14,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=166,Suzuki Baleno  2005 JXR for Sale,925000.0,karachi,2005,100000,petrol,1300.0,manual,suzuki,unknown,,9,16,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=166,Toyota Belta  2006 G 1.3 for Sale,1789999.9999999998,karachi,2006,199000,petrol,1300.0,automatic,toyota,unknown,1300.0,10,16,1,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=166,Honda City 5th (GM2) Generation 2017 Aspire Prosmatec 1.3 i-VTEC for Sale,3850000.0,lahore,2017,79300,petrol,1300.0,automatic,honda,city,1300.0,2,4,2,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=166,Toyota Corolla  2009 XLi VVTi for Sale,2500000.0,islamabad,2009,162000,petrol,1300.0,manual,toyota,corolla,,10,6,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=166,Honda City  2005 i-DSI Vario for Sale,1770000.0,lahore,2005,70000,petrol,1300.0,automatic,honda,city,,2,4,2,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=166,Suzuki Margalla  1990  for Sale,480000.0,karachi,1990,10000,petrol,1300.0,manual,suzuki,unknown,,9,16,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=166,Toyota Corolla 9th (E120) Generation 2004 XLi for Sale,2000000.0,islamabad,2004,215000,petrol,1300.0,manual,toyota,corolla,,10,6,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=166,Suzuki Swift  2016 DLX 1.3 for Sale,2515000.0,lahore,2016,129000,petrol,1300.0,manual,suzuki,swift,1300.0,9,14,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=166,Honda City  2005 i-DSI for Sale,2200000.0,lahore,2005,300000,petrol,1300.0,manual,honda,city,,2,4,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=166,Toyota Corolla  2017 GLi 1.3 VVTi for Sale,4000000.0,lahore,2017,112000,petrol,1300.0,manual,toyota,corolla,1300.0,10,6,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=166,Toyota Corolla  2020 GLi 1.3 VVTi Special Edition for Sale,4470000.0,lahore,2020,117000,petrol,1300.0,manual,toyota,corolla,1300.0,10,6,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=166,Toyota Corolla 8th (E110) Generation 1998 XE for Sale,2300000.0,islamabad,1998,10000,petrol,1300.0,manual,toyota,corolla,,10,6,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=166,Toyota Vitz  2007  for Sale,2150000.0,islamabad,2007,290000,petrol,1300.0,automatic,toyota,vitz,,10,17,0,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=166,Suzuki Swift  2012 DLX 1.3 for Sale,2000000.0,karachi,2012,121850,petrol,1300.0,manual,suzuki,swift,1300.0,9,14,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=166,Honda City  2016 1.3 i-VTEC for Sale,3000000.0,karachi,2016,123000,petrol,1300.0,manual,honda,city,1300.0,2,4,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=166,Honda City  2009 1.3 i-VTEC for Sale,2300000.0,islamabad,2009,214600,petrol,1300.0,manual,honda,city,1300.0,2,4,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=166,Toyota Corolla  2009 GLi 1.3 VVTi for Sale,3300000.0,islamabad,2009,137000,petrol,1300.0,manual,toyota,corolla,1300.0,10,6,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=166,Suzuki Swift  2010 DLX 1.3 for Sale,1550000.0,karachi,2010,100000,petrol,1300.0,manual,suzuki,swift,1300.0,9,14,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=166,Suzuki Swift  2011 DLX 1.3 for Sale,2200000.0,lahore,2011,165000,petrol,1300.0,manual,suzuki,swift,1300.0,9,14,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=166,Suzuki Margalla  1995 GL for Sale,425000.0,karachi,1995,150000,petrol,1300.0,manual,suzuki,unknown,,9,16,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=167,Honda City 5th (GM2) Generation 2011 1.3 i-VTEC for Sale,2850000.0,islamabad,2011,70000,petrol,1300.0,manual,honda,city,1300.0,2,4,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=167,Honda City  2020 1.3 i-VTEC for Sale,3850000.0,karachi,2020,28000,petrol,1300.0,manual,honda,city,1300.0,2,4,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=167,Suzuki Baleno  2005 JXR for Sale,1250000.0,karachi,2005,160000,petrol,1300.0,manual,suzuki,unknown,,9,16,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=167,Honda City  2014 1.3 i-VTEC for Sale,3200000.0,lahore,2014,81000,petrol,1300.0,manual,honda,city,1300.0,2,4,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=167,Honda City 5th (GM2) Generation 2016 1.3 i-VTEC for Sale,3400000.0,lahore,2016,88000,petrol,1300.0,manual,honda,city,1300.0,2,4,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=167,Toyota Corolla  2008  for Sale,2600000.0,islamabad,2008,195000,petrol,1300.0,manual,toyota,corolla,,10,6,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=167,Suzuki Baleno  2001  for Sale,1050000.0,islamabad,2001,196000,petrol,1300.0,manual,suzuki,unknown,,9,16,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=167,Honda City  2006 i-DSI for Sale,2050000.0,karachi,2006,10000,petrol,1300.0,automatic,honda,city,,2,4,1,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=167,Honda City 5th (GM2) Generation 2014 1.3 i-VTEC for Sale,3150000.0,islamabad,2014,100000,petrol,1300.0,manual,honda,city,1300.0,2,4,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=167,Suzuki Baleno  2005 JXL for Sale,1150000.0,islamabad,2005,306000,petrol,1300.0,manual,suzuki,unknown,,9,16,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=167,Toyota Corolla  2013 XLi VVTi for Sale,2400000.0,karachi,2013,124000,petrol,1300.0,manual,toyota,corolla,,10,6,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=167,Honda City 5th (GM2) Generation 2011 1.3 i-VTEC for Sale,2800000.0,lahore,2011,120000,petrol,1300.0,manual,honda,city,1300.0,2,4,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=167,Toyota Yaris Sedan  2021 ATIV MT 1.3 for Sale,3900000.0,karachi,2021,80000,petrol,1300.0,manual,toyota,yaris,1300.0,10,18,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=167,Honda City  1988  for Sale,1200000.0,karachi,1988,80000,petrol,1300.0,manual,honda,city,,2,4,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=167,Toyota Corolla  2011 GLi 1.3 VVTi for Sale,3250000.0,islamabad,2011,105000,petrol,1300.0,manual,toyota,corolla,1300.0,10,6,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=167,Honda City  2006 i-DSI for Sale,1800000.0,islamabad,2006,155000,petrol,1300.0,manual,honda,city,,2,4,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=167,Honda City  2019 1.3 i-VTEC Prosmatec for Sale,3975000.0,lahore,2019,70000,petrol,1300.0,automatic,honda,city,1300.0,2,4,2,4,0
